commande_id,client_id,date,produit_court,categorie,quantite,prix,total,ville,source
CMD1961,C4203,2025-10-14 20:56:10+00:00,Lampe torche tactique LED,Autre,1.0,11500.0,11500.0,Yaoundé,Excel_2025
CMD1962,C4193,2025-10-14 21:42:21+00:00,Lampe torche tactique LED,Autre,1.0,11500.0,11500.0,Yaoundé,Excel_2025
CMD1963,C4204,2025-10-15 00:12:48+00:00,Lampe torche tactique LED,Autre,1.0,11500.0,11500.0,Yaoundé,Excel_2025
CMD1964,C4205,2025-10-15 02:47:16+00:00,Lampe torche tactique LED,Autre,1.0,11500.0,11500.0,Douala,Excel_2025
CMD1965,C4206,2025-10-15 02:53:25+00:00,Lampe torche tactique LED,Autre,1.0,11500.0,11500.0,Douala,Excel_2025
CMD1966,C4207,2025-10-15 04:06:31+00:00,Lampe torche tactique LED,Autre,1.0,11500.0,11500.0,Autre,Excel_2025
CMD1967,C4208,2025-10-15 08:14:00+00:00,Lampe torche tactique LED,Autre,1.0,11500.0,11500.0,Douala,Excel_2025
CMD1968,C4209,2025-10-15 08:48:53+00:00,Lampe torche tactique LED,Autre,1.0,11500.0,11500.0,Yaoundé,Excel_2025
CMD1969,C4210,2025-10-15 09:32:05+00:00,Lampe torche tactique LED,Autre,1.0,11500.0,11500.0,Yaoundé,Excel_2025
CMD1970,C4211,2025-10-15 09:59:37+00:00,Lampe torche tactique LED,Autre,2.0,17000.0,17000.0,Garoua,Excel_2025
CMD1971,C4212,2025-10-15 10:46:14+00:00,Lampe torche tactique LED,Autre,3.0,25500.0,25500.0,Yaoundé,Excel_2025
CMD1972,C4213,2025-10-15 12:53:50+00:00,Lampe torche tactique LED,Autre,1.0,11500.0,11500.0,Autre,Excel_2025
CMD1973,C4214,2025-10-15 16:29:28+00:00,Lampe torche tactique LED,Autre,1.0,11500.0,11500.0,Yaoundé,Excel_2025
CMD1974,C4215,2025-10-15 17:42:31+00:00,Boucleur avec Résultat Sa,Soin cheveux,1.0,11500.0,11500.0,Yaoundé,Excel_2025
CMD1975,C4216,2025-10-15 18:33:35+00:00,Lampe torche tactique LED,Autre,1.0,11500.0,11500.0,Autre,Excel_2025
CMD1976,C2423,2025-10-15 22:42:38+00:00,Lampe torche tactique LED,Autre,1.0,11500.0,11500.0,Yaoundé,Excel_2025
CMD1977,C3521,2025-10-15 23:04:40+00:00,Lampe torche tactique LED,Autre,1.0,11500.0,11500.0,Douala,Excel_2025
CMD1978,C4217,2025-10-15 23:33:43+00:00,Lampe torche tactique LED,Autre,1.0,11500.0,11500.0,Douala,Excel_2025
CMD1979,C4218,2025-10-16 00:08:08+00:00,Lampe torche tactique LED,Autre,1.0,11500.0,11500.0,Autre,Excel_2025
CMD1980,C4219,2025-10-16 00:45:03+00:00,Lampe torche tactique LED,Autre,2.0,17000.0,17000.0,Yaoundé,Excel_2025
CMD1981,C4220,2025-10-16 01:16:03+00:00,Lampe torche tactique LED,Autre,1.0,11500.0,11500.0,Limbé,Excel_2025
CMD1982,C4221,2025-10-16 01:37:49+00:00,Lampe torche tactique LED,Autre,2.0,17000.0,17000.0,Bamenda,Excel_2025
CMD1983,C4222,2025-10-16 03:25:49+00:00,Lampe torche tactique LED,Autre,1.0,11500.0,11500.0,Douala,Excel_2025
CMD1984,C4223,2025-10-16 04:02:58+00:00,Lampe torche tactique LED,Autre,1.0,11500.0,11500.0,Autre,Excel_2025
CMD1985,C4224,2025-10-16 04:52:07+00:00,Lampe torche tactique LED,Autre,1.0,11500.0,11500.0,Autre,Excel_2025
CMD1986,C4225,2025-10-16 15:56:22+00:00,Lampe torche tactique LED,Autre,1.0,11500.0,11500.0,Douala,Excel_2025
CMD1987,C4226,2025-10-16 17:47:57+00:00,Lampe torche tactique LED,Autre,1.0,11500.0,11500.0,Yaoundé,Excel_2025
CMD1988,C4227,2025-10-16 18:59:21+00:00,Lampe torche tactique LED,Autre,2.0,17000.0,17000.0,Autre,Excel_2025
CMD1989,C4228,2025-10-16 19:59:29+00:00,Lampe torche tactique LED,Autre,1.0,11500.0,11500.0,Yaoundé,Excel_2025
CMD1990,C4229,2025-10-16 20:00:20+00:00,Lampe torche tactique LED,Autre,2.0,17000.0,17000.0,Yaoundé,Excel_2025
CMD1991,C3051,2025-10-16 20:44:38+00:00,Lampe torche tactique LED,Autre,1.0,11500.0,11500.0,Yaoundé,Excel_2025
CMD1992,C4230,2025-10-16 20:55:06+00:00,Lampe torche tactique LED,Autre,1.0,11500.0,11500.0,Yaoundé,Excel_2025
CMD1993,C4231,2025-10-16 21:53:15+00:00,Lampe torche tactique LED,Autre,1.0,11500.0,11500.0,Yaoundé,Excel_2025
CMD1994,C4232,2025-10-16 22:50:18+00:00,Lampe torche tactique LED,Autre,1.0,11500.0,11500.0,Yaoundé,Excel_2025
CMD1995,C4233,2025-10-16 23:05:57+00:00,Lampe torche tactique LED,Autre,1.0,11500.0,11500.0,Douala,Excel_2025
CMD1996,C4234,2025-10-17 00:02:02+00:00,Lampe torche tactique LED,Autre,3.0,25500.0,25500.0,Douala,Excel_2025
CMD1997,C4235,2025-10-17 01:49:36+00:00,Lampe torche tactique LED,Autre,1.0,11500.0,11500.0,Yaoundé,Excel_2025
CMD1998,C4236,2025-10-17 01:50:29+00:00,Lampe torche tactique LED,Autre,1.0,11500.0,11500.0,Buea,Excel_2025
CMD1999,C4237,2025-10-17 02:59:01+00:00,Lampe torche tactique LED,Autre,1.0,11500.0,11500.0,Kumba,Excel_2025
CMD2000,C4238,2025-10-17 04:59:16+00:00,Lampe torche tactique LED,Autre,1.0,11500.0,11500.0,Yaoundé,Excel_2025
CMD2001,C4239,2025-10-17 05:39:04+00:00,Lampe torche tactique LED,Autre,1.0,11500.0,11500.0,Douala,Excel_2025
CMD2002,C4240,2025-10-17 06:02:38+00:00,Lampe torche tactique LED,Autre,1.0,11500.0,11500.0,Douala,Excel_2025
CMD2003,C4241,2025-10-17 06:03:28+00:00,Lampe torche tactique LED,Autre,1.0,11500.0,11500.0,Ngaoundéré,Excel_2025
CMD2004,C4242,2025-10-17 06:32:36+00:00,Lampe torche tactique LED,Autre,1.0,11500.0,11500.0,Douala,Excel_2025
CMD2005,C4243,2025-10-17 07:44:07+00:00,Lampe torche tactique LED,Autre,1.0,11500.0,11500.0,Douala,Excel_2025
CMD2006,C4244,2025-10-17 09:18:43+00:00,Lampe torche tactique LED,Autre,1.0,11500.0,11500.0,Yaoundé,Excel_2025
CMD2007,C4245,2025-10-17 10:19:19+00:00,Lampe torche tactique LED,Autre,1.0,11500.0,11500.0,Autre,Excel_2025
CMD2008,C4246,2025-10-17 11:26:28+00:00,Lampe torche tactique LED,Autre,3.0,25500.0,25500.0,Buea,Excel_2025
CMD2009,C3503,2025-10-17 12:24:17+00:00,Lampe torche tactique LED,Autre,1.0,11500.0,11500.0,Yaoundé,Excel_2025
CMD2010,C4247,2025-10-17 12:52:49+00:00,Lampe torche tactique LED,Autre,1.0,9500.0,9500.0,Kribi,Excel_2025
CMD2011,C4248,2025-10-17 13:23:44+00:00,Lampe torche tactique LED,Autre,1.0,11500.0,11500.0,Yaoundé,Excel_2025
CMD2012,C4249,2025-10-17 15:01:11+00:00,Lampe torche tactique LED,Autre,2.0,17000.0,17000.0,Autre,Excel_2025
CMD2013,C4250,2025-10-17 18:19:02+00:00,Lampe torche tactique LED,Autre,1.0,11500.0,11500.0,Autre,Excel_2025
CMD2014,C4251,2025-10-17 18:39:17+00:00,Lampe torche tactique LED,Autre,1.0,11500.0,11500.0,Garoua,Excel_2025
CMD2015,C4252,2025-10-17 18:54:44+00:00,Lampe torche tactique LED,Autre,2.0,17000.0,17000.0,Yaoundé,Excel_2025
CMD2016,C1335,2025-10-17 21:52:32+00:00,Lampe torche tactique LED,Autre,1.0,11500.0,11500.0,Yaoundé,Excel_2025
CMD2017,C4253,2025-10-17 22:53:04+00:00,Lampe torche tactique LED,Autre,2.0,17000.0,17000.0,Yaoundé,Excel_2025
CMD2018,C4254,2025-10-17 23:25:43+00:00,Lampe torche tactique LED,Autre,2.0,17000.0,17000.0,Yaoundé,Excel_2025
CMD2019,C4255,2025-10-17 23:55:22+00:00,Lampe torche tactique LED,Autre,1.0,11500.0,11500.0,Douala,Excel_2025
CMD2020,C4256,2025-10-18 00:08:31+00:00,Correcteur de posture pou,Autre,1.0,11500.0,11500.0,Douala,Excel_2025
CMD2021,C2630,2025-10-18 00:24:04+00:00,Lampe torche tactique LED,Autre,1.0,11500.0,11500.0,Yaoundé,Excel_2025
CMD2022,C4257,2025-10-18 00:52:38+00:00,Lampe torche tactique LED,Autre,1.0,11500.0,11500.0,Bamenda,Excel_2025
CMD2023,C4258,2025-10-18 04:05:22+00:00,Lampe torche tactique LED,Autre,3.0,25500.0,25500.0,Bertoua,Excel_2025
CMD2024,C4259,2025-10-18 05:33:41+00:00,Correcteur de posture pou,Autre,1.0,9500.0,9500.0,Nkongsamba,Excel_2025
CMD2025,C4260,2025-10-18 05:36:35+00:00,Correcteur de posture pou,Autre,1.0,11500.0,11500.0,Douala,Excel_2025
CMD2026,C4261,2025-10-18 08:56:59+00:00,Lampe torche tactique LED,Autre,1.0,11500.0,11500.0,Yaoundé,Excel_2025
CMD2027,C4262,2025-10-18 09:01:08+00:00,Lampe torche tactique LED,Autre,1.0,11500.0,11500.0,Autre,Excel_2025
CMD2028,C4263,2025-10-18 09:26:25+00:00,Lampe torche tactique LED,Autre,1.0,11500.0,11500.0,Douala,Excel_2025
CMD2029,C4264,2025-10-18 10:42:06+00:00,Lampe torche tactique LED,Autre,1.0,11500.0,11500.0,Autre,Excel_2025
CMD2030,C4265,2025-10-18 12:56:24+00:00,Lampe torche tactique LED,Autre,1.0,11500.0,11500.0,Douala,Excel_2025
CMD2031,C3521,2025-10-18 18:16:31+00:00,Lampe torche tactique LED,Autre,1.0,11900.0,11900.0,Douala,Excel_2025
CMD2032,C4266,2025-10-18 22:02:23+00:00,Correcteur de posture pou,Autre,1.0,11500.0,11500.0,Garoua,Excel_2025
CMD2033,C4267,2025-10-19 04:19:45+00:00,Correcteur de posture pou,Autre,1.0,11500.0,11500.0,Yaoundé,Excel_2025
CMD2034,C4268,2025-10-19 07:36:31+00:00,Lampe torche tactique LED,Autre,1.0,11900.0,11900.0,Yaoundé,Excel_2025
CMD2035,C4269,2025-10-19 08:23:53+00:00,Lampe torche tactique LED,Autre,1.0,11900.0,11900.0,Autre,Excel_2025
CMD2036,C4270,2025-10-19 08:54:32+00:00,Lampe torche tactique LED,Autre,1.0,11900.0,11900.0,Douala,Excel_2025
CMD2037,C4271,2025-10-19 09:23:56+00:00,Lampe torche tactique LED,Autre,1.0,11900.0,11900.0,Douala,Excel_2025
CMD2038,C4235,2025-10-19 10:12:17+00:00,Lampe torche tactique LED,Autre,1.0,11900.0,11900.0,Yaoundé,Excel_2025
CMD2039,C4272,2025-10-19 11:34:34+00:00,Lampe torche tactique LED,Autre,1.0,11900.0,11900.0,Bertoua,Excel_2025
CMD2040,C4273,2025-10-19 12:44:13+00:00,Correcteur de posture pou,Autre,1.0,11500.0,11500.0,Bertoua,Excel_2025
CMD2041,C4274,2025-10-19 13:59:35+00:00,Correcteur de posture pou,Autre,1.0,11500.0,11500.0,Douala,Excel_2025
CMD2042,C4275,2025-10-19 16:05:27+00:00,Lampe torche tactique LED,Autre,1.0,11900.0,11900.0,Douala,Excel_2025
CMD2043,C4276,2025-10-19 16:07:55+00:00,Lampe torche tactique LED,Autre,1.0,11900.0,11900.0,Autre,Excel_2025
CMD2044,C4277,2025-10-19 16:23:27+00:00,Correcteur de posture pou,Autre,2.0,17000.0,17000.0,Douala,Excel_2025
CMD2045,C4278,2025-10-19 17:01:18+00:00,Lampe torche tactique LED,Autre,1.0,11900.0,11900.0,Autre,Excel_2025
CMD2046,C4279,2025-10-19 22:47:23+00:00,Lampe torche tactique LED,Autre,2.0,17000.0,17000.0,Douala,Excel_2025
CMD2047,C4280,2025-10-19 23:45:43+00:00,Lampe torche tactique LED,Autre,1.0,11500.0,11500.0,Douala,Excel_2025
CMD2048,C4281,2025-10-20 02:05:07+00:00,Lampe torche tactique LED,Autre,3.0,25500.0,25500.0,Autre,Excel_2025
CMD2049,C4282,2025-10-20 02:11:20+00:00,Lampe torche tactique LED,Autre,1.0,11500.0,11500.0,Yaoundé,Excel_2025
CMD2050,C4283,2025-10-20 03:41:10+00:00,Lampe torche tactique LED,Autre,1.0,11500.0,11500.0,Douala,Excel_2025
CMD2051,C4284,2025-10-20 05:05:27+00:00,Lampe torche tactique LED,Autre,2.0,17000.0,17000.0,Douala,Excel_2025
CMD2052,C4285,2025-10-20 05:32:14+00:00,Lampe torche tactique LED,Autre,2.0,17000.0,17000.0,Yaoundé,Excel_2025
CMD2053,C4286,2025-10-20 08:47:28+00:00,Lampe torche tactique LED,Autre,1.0,11500.0,11500.0,Douala,Excel_2025
CMD2054,C4287,2025-10-20 09:18:06+00:00,Lampe torche tactique LED,Autre,2.0,17000.0,17000.0,Yaoundé,Excel_2025
CMD2055,C4288,2025-10-20 09:29:18+00:00,Correcteur de posture pou,Autre,1.0,11500.0,11500.0,Douala,Excel_2025
CMD2056,C4289,2025-10-20 10:54:34+00:00,Lampe torche tactique LED,Autre,1.0,11500.0,11500.0,Autre,Excel_2025
CMD2057,C4290,2025-10-20 11:50:52+00:00,Lampe torche tactique LED,Autre,2.0,17000.0,17000.0,Buea,Excel_2025
CMD2058,C4291,2025-10-20 15:46:37+00:00,Lampe torche tactique LED,Autre,2.0,17000.0,17000.0,Limbé,Excel_2025
CMD2059,C4292,2025-10-20 16:23:39+00:00,Lampe torche tactique LED,Autre,1.0,11500.0,11500.0,Douala,Excel_2025
CMD2060,C4293,2025-10-20 18:43:41+00:00,Lampe torche tactique LED,Autre,1.0,11500.0,11500.0,Douala,Excel_2025
CMD2061,C4294,2025-10-20 19:20:32+00:00,Lampe torche tactique LED,Autre,1.0,11500.0,11500.0,Douala,Excel_2025
CMD2062,C4295,2025-10-20 21:15:49+00:00,Lampe torche tactique LED,Autre,2.0,17000.0,17000.0,Yaoundé,Excel_2025
CMD2063,C4296,2025-10-20 21:38:13+00:00,Lampe torche tactique LED,Autre,1.0,11500.0,11500.0,Limbé,Excel_2025
CMD2064,C4297,2025-10-20 22:11:26+00:00,Lampe torche tactique LED,Autre,1.0,11500.0,11500.0,Yaoundé,Excel_2025
CMD2065,C4298,2025-10-20 22:29:20+00:00,Lampe torche tactique LED,Autre,1.0,11500.0,11500.0,Bafoussam,Excel_2025
CMD2066,C3521,2025-10-20 22:29:47+00:00,Lampe torche tactique LED,Autre,1.0,11500.0,11500.0,Douala,Excel_2025
CMD2067,C4299,2025-10-20 23:49:45+00:00,Correcteur de posture pou,Autre,1.0,10500.0,10500.0,Douala,Excel_2025
CMD2068,C3129,2025-10-21 00:15:34+00:00,Lampe torche tactique LED,Autre,1.0,11500.0,11500.0,Douala,Excel_2025
CMD2069,C4300,2025-10-21 03:57:11+00:00,Correcteur de posture pou,Autre,1.0,10500.0,10500.0,Bafoussam,Excel_2025
CMD2070,C4301,2025-10-21 04:19:10+00:00,Lampe torche tactique LED,Autre,1.0,11500.0,11500.0,Douala,Excel_2025
CMD2071,C4302,2025-10-21 05:47:08+00:00,Lampe torche tactique LED,Autre,1.0,11500.0,11500.0,Yaoundé,Excel_2025
CMD2072,C1335,2025-10-21 05:47:47+00:00,Lampe torche tactique LED,Autre,1.0,11500.0,11500.0,Yaoundé,Excel_2025
CMD2073,C4303,2025-10-21 05:56:44+00:00,Lampe torche tactique LED,Autre,1.0,11500.0,11500.0,Garoua,Excel_2025
CMD2074,C4304,2025-10-21 06:07:32+00:00,Lampe torche tactique LED,Autre,1.0,11500.0,11500.0,Yaoundé,Excel_2025
CMD2075,C4305,2025-10-21 08:15:36+00:00,Correcteur de posture pou,Autre,2.0,15000.0,15000.0,Douala,Excel_2025
CMD2076,C4191,2025-10-21 11:33:38+00:00,Lampe torche tactique LED,Autre,2.0,17000.0,17000.0,Yaoundé,Excel_2025
CMD2077,C4306,2025-10-21 12:51:51+00:00,Lampe torche tactique LED,Autre,1.0,11500.0,11500.0,Douala,Excel_2025
CMD2078,C4307,2025-10-21 16:18:22+00:00,Lampe torche tactique LED,Autre,1.0,11500.0,11500.0,Douala,Excel_2025
CMD2079,C4308,2025-10-21 17:41:23+00:00,Lampe torche tactique LED,Autre,1.0,11500.0,11500.0,Autre,Excel_2025
CMD2080,C4285,2025-10-21 19:10:19+00:00,Lampe torche tactique LED,Autre,2.0,17000.0,17000.0,Yaoundé,Excel_2025
CMD2081,C4309,2025-10-21 20:42:31+00:00,Lampe torche tactique LED,Autre,1.0,11500.0,11500.0,Autre,Excel_2025
CMD2082,C4310,2025-10-21 21:00:45+00:00,Lampe torche tactique LED,Autre,1.0,11500.0,11500.0,Garoua,Excel_2025
CMD2083,C4311,2025-10-21 21:34:54+00:00,Lampe torche tactique LED,Autre,1.0,11500.0,11500.0,Yaoundé,Excel_2025
CMD2085,C4312,2025-10-21 23:20:08+00:00,Lampe torche tactique LED,Autre,1.0,11500.0,11500.0,Yaoundé,Excel_2025
CMD2086,C4313,2025-10-21 23:30:37+00:00,Lampe torche tactique LED,Autre,1.0,11500.0,11500.0,Yaoundé,Excel_2025
CMD2087,C2315,2025-10-22 00:01:30+00:00,Lampe torche tactique LED,Autre,1.0,11500.0,11500.0,Douala,Excel_2025
CMD2088,C4314,2025-10-22 00:29:03+00:00,Lampe torche tactique LED,Autre,1.0,11500.0,11500.0,Douala,Excel_2025
CMD2089,C4315,2025-10-22 03:27:01+00:00,Lampe torche tactique LED,Autre,1.0,11500.0,11500.0,Yaoundé,Excel_2025
CMD2090,C4316,2025-10-22 03:37:15+00:00,Lampe torche tactique LED,Autre,1.0,11500.0,11500.0,Yaoundé,Excel_2025
CMD2091,C4317,2025-10-22 03:50:29+00:00,Lampe torche tactique LED,Autre,1.0,11500.0,11500.0,Yaoundé,Excel_2025
CMD2092,C4318,2025-10-22 03:59:38+00:00,Lampe torche tactique LED,Autre,1.0,11500.0,11500.0,Autre,Excel_2025
CMD2093,C4319,2025-10-22 04:05:13+00:00,Lampe torche tactique LED,Autre,1.0,11500.0,11500.0,Yaoundé,Excel_2025
CMD2094,C4320,2025-10-22 05:10:13+00:00,Lampe torche tactique LED,Autre,1.0,11500.0,11500.0,Bertoua,Excel_2025
CMD2095,C4321,2025-10-22 10:39:54+00:00,Correcteur de posture pou,Autre,2.0,13800.0,13800.0,Douala,Excel_2025
CMD2096,C4322,2025-10-25 00:42:41+00:00,Lampe torche tactique LED,Autre,2.0,17000.0,17000.0,Yaoundé,Excel_2025
CMD2097,C4323,2025-10-25 05:35:25+00:00,Lampe torche tactique LED,Autre,2.0,17000.0,17000.0,Yaoundé,Excel_2025
CMD2098,C4324,2025-10-25 06:36:49+00:00,Lampe torche tactique LED,Autre,1.0,11500.0,11500.0,Yaoundé,Excel_2025
CMD2099,C4325,2025-10-25 06:38:56+00:00,Lampe torche tactique LED,Autre,1.0,11500.0,11500.0,Kribi,Excel_2025
CMD2100,C4326,2025-10-25 07:22:15+00:00,Lampe torche tactique LED,Autre,1.0,11500.0,11500.0,Douala,Excel_2025
CMD2101,C4327,2025-10-25 07:44:45+00:00,Lampe torche tactique LED,Autre,1.0,11500.0,11500.0,Yaoundé,Excel_2025
CMD2102,C4248,2025-10-25 08:25:13+00:00,Lampe torche tactique LED,Autre,1.0,11500.0,11500.0,Yaoundé,Excel_2025
CMD2103,C4261,2025-10-25 10:51:42+00:00,Lampe torche tactique LED,Autre,1.0,9500.0,9500.0,Yaoundé,Excel_2025
CMD2104,C4328,2025-10-25 13:38:40+00:00,Lampe torche tactique LED,Autre,1.0,11500.0,11500.0,Douala,Excel_2025
CMD2105,C4329,2025-10-30 01:30:18+00:00,Lampe torche tactique LED,Autre,1.0,11500.0,11500.0,Douala,Excel_2025
CMD2106,C4330,2025-10-30 05:48:46+00:00,Lampe torche tactique LED,Autre,1.0,11500.0,11500.0,Bafoussam,Excel_2025
CMD2107,C4331,2025-10-30 06:16:17+00:00,Lampe torche tactique LED,Autre,1.0,11500.0,11500.0,Kribi,Excel_2025
CMD2108,C4332,2025-10-30 07:04:52+00:00,Lampe torche tactique LED,Autre,1.0,11500.0,11500.0,Douala,Excel_2025
CMD2109,C4333,2025-10-30 08:19:37+00:00,Lampe torche tactique LED,Autre,1.0,11500.0,11500.0,Yaoundé,Excel_2025
CMD2110,C4334,2025-11-09 02:07:14+00:00,Lampe torche tactique LED,Autre,1.0,11500.0,11500.0,Autre,Excel_2025
CMD2111,C4335,2025-11-09 02:20:58+00:00,Lampe torche tactique LED,Autre,1.0,11500.0,11500.0,Douala,Excel_2025
CMD2112,C3840,2025-11-09 05:59:17+00:00,Lampe torche tactique LED,Autre,3.0,25500.0,25500.0,Autre,Excel_2025
CMD2113,C4336,2025-11-09 06:38:28+00:00,Lampe torche tactique LED,Autre,2.0,17000.0,17000.0,Douala,Excel_2025
CMD2114,C4337,2025-11-09 07:03:29+00:00,Lampe torche tactique LED,Autre,1.0,11500.0,11500.0,Yaoundé,Excel_2025
CMD2115,C4338,2025-11-09 07:27:17+00:00,Lampe torche tactique LED,Autre,1.0,11500.0,11500.0,Autre,Excel_2025
CMD2116,C4339,2025-11-09 07:27:31+00:00,Lampe torche tactique LED,Autre,1.0,11500.0,11500.0,Douala,Excel_2025
CMD2117,C4340,2025-11-09 09:12:41+00:00,Lampe torche tactique LED,Autre,1.0,11500.0,11500.0,Douala,Excel_2025
CMD2118,C4341,2025-11-09 09:54:24+00:00,Lampe torche tactique LED,Autre,2.0,17000.0,17000.0,Yaoundé,Excel_2025
CMD2119,C4342,2025-11-09 11:25:07+00:00,Lampe torche tactique LED,Autre,1.0,11500.0,11500.0,Ngaoundéré,Excel_2025
CMD2120,C4343,2025-11-09 11:59:41+00:00,Lampe torche tactique LED,Autre,1.0,11500.0,11500.0,Douala,Excel_2025
CMD2121,C4344,2025-11-09 12:07:07+00:00,Lampe torche tactique LED,Autre,1.0,11500.0,11500.0,Yaoundé,Excel_2025
CMD2122,C4345,2025-11-09 12:54:51+00:00,Lampe torche tactique LED,Autre,1.0,11500.0,11500.0,Douala,Excel_2025
CMD2123,C4346,2025-11-09 13:56:51+00:00,Lampe torche tactique LED,Autre,1.0,11500.0,11500.0,Douala,Excel_2025
CMD2124,C4347,2025-11-09 14:37:17+00:00,Lampe torche tactique LED,Autre,1.0,11500.0,11500.0,Douala,Excel_2025
CMD2125,C4348,2025-11-09 18:37:48+00:00,Lampe torche tactique LED,Autre,1.0,11500.0,11500.0,Douala,Excel_2025
CMD2126,C4349,2025-11-09 21:49:33+00:00,Lampe torche tactique LED,Autre,1.0,11500.0,11500.0,Douala,Excel_2025
CMD2127,C4350,2025-11-09 22:20:42+00:00,Lampe torche tactique LED,Autre,1.0,11500.0,11500.0,Douala,Excel_2025
CMD2128,C4351,2025-11-09 23:33:29+00:00,Lampe torche tactique LED,Autre,1.0,11500.0,11500.0,Yaoundé,Excel_2025
CMD2129,C4352,2025-11-10 04:47:06+00:00,Lampe torche tactique LED,Autre,1.0,11500.0,11500.0,Ngaoundéré,Excel_2025
CMD2130,C4353,2025-11-10 04:48:26+00:00,Lampe torche tactique LED,Autre,1.0,11500.0,11500.0,Yaoundé,Excel_2025
CMD2131,C4354,2025-11-10 05:20:03+00:00,Lampe torche tactique LED,Autre,1.0,11500.0,11500.0,Bamenda,Excel_2025
CMD2132,C4355,2025-11-10 05:42:29+00:00,Lampe torche tactique LED,Autre,1.0,11500.0,11500.0,Douala,Excel_2025
CMD2133,C4356,2025-11-10 14:43:56+00:00,Lampe torche tactique LED,Autre,1.0,11500.0,11500.0,Yaoundé,Excel_2025
CMD2134,C4357,2025-11-10 15:05:29+00:00,Lampe torche tactique LED,Autre,1.0,11500.0,11500.0,Douala,Excel_2025
CMD2135,C4358,2025-11-10 16:01:48+00:00,Lampe torche tactique LED,Autre,1.0,11500.0,11500.0,Yaoundé,Excel_2025
CMD2136,C4359,2025-11-10 16:03:20+00:00,Lampe torche tactique LED,Autre,1.0,11500.0,11500.0,Autre,Excel_2025
CMD2137,C4360,2025-11-10 16:05:55+00:00,Lampe torche tactique LED,Autre,1.0,11500.0,11500.0,Douala,Excel_2025
CMD2138,C4285,2025-11-10 16:11:21+00:00,Lampe torche tactique LED,Autre,1.0,11500.0,11500.0,Yaoundé,Excel_2025
CMD2139,C4361,2025-11-10 17:16:26+00:00,Lampe torche tactique LED,Autre,3.0,25500.0,25500.0,Bamenda,Excel_2025
CMD2140,C4362,2025-11-10 18:29:40+00:00,Lampe torche tactique LED,Autre,1.0,11500.0,11500.0,Bafoussam,Excel_2025
CMD2141,C4363,2025-11-10 18:47:18+00:00,Lampe torche tactique LED,Autre,1.0,11500.0,11500.0,Yaoundé,Excel_2025
CMD2142,C4364,2025-11-10 19:52:54+00:00,Lampe torche tactique LED,Autre,1.0,11500.0,11500.0,Buea,Excel_2025
CMD2143,C4365,2025-11-10 19:58:53+00:00,Lampe torche tactique LED,Autre,1.0,11500.0,11500.0,Douala,Excel_2025
CMD2144,C4366,2025-11-10 20:08:40+00:00,Lampe torche tactique LED,Autre,1.0,11500.0,11500.0,Yaoundé,Excel_2025
CMD2145,C4367,2025-11-10 21:07:28+00:00,Lampe torche tactique LED,Autre,1.0,11500.0,11500.0,Yaoundé,Excel_2025
CMD2146,C4368,2025-11-10 21:57:33+00:00,Lampe torche tactique LED,Autre,1.0,11500.0,11500.0,Limbé,Excel_2025
CMD2147,C4369,2025-11-10 21:59:44+00:00,Lampe torche tactique LED,Autre,1.0,11500.0,11500.0,Douala,Excel_2025
CMD2148,C4370,2025-11-10 22:09:24+00:00,Lampe torche tactique LED,Autre,3.0,25500.0,25500.0,Yaoundé,Excel_2025
CMD2149,C4371,2025-11-10 22:39:30+00:00,Lampe torche tactique LED,Autre,1.0,11500.0,11500.0,Autre,Excel_2025
CMD2150,C4372,2025-11-11 01:13:11+00:00,Lampe torche tactique LED,Autre,1.0,11500.0,11500.0,Douala,Excel_2025
CMD2151,C4373,2025-11-11 01:50:10+00:00,Lampe torche tactique LED,Autre,1.0,11500.0,11500.0,Bafoussam,Excel_2025
CMD2152,C4374,2025-11-11 02:30:24+00:00,Lampe torche tactique LED,Autre,1.0,11500.0,11500.0,Autre,Excel_2025
CMD2153,C4375,2025-11-11 04:31:23+00:00,Lampe torche tactique LED,Autre,3.0,25500.0,25500.0,Douala,Excel_2025
CMD2154,C4376,2025-11-11 08:06:22+00:00,Lampe torche tactique LED,Autre,1.0,11500.0,11500.0,Yaoundé,Excel_2025
CMD2155,C4377,2025-11-11 11:22:54+00:00,Lampe torche tactique LED,Autre,1.0,11500.0,11500.0,Douala,Excel_2025
CMD2156,C4378,2025-11-11 11:40:50+00:00,Lampe torche tactique LED,Autre,1.0,11500.0,11500.0,Autre,Excel_2025
CMD2157,C3964,2025-11-11 17:01:18+00:00,Lampe torche tactique LED,Autre,3.0,25500.0,25500.0,Yaoundé,Excel_2025
CMD2158,C4379,2025-11-11 18:10:39+00:00,Lampe torche tactique LED,Autre,3.0,25500.0,25500.0,Yaoundé,Excel_2025
CMD2159,C4380,2025-11-11 18:30:24+00:00,Lampe torche tactique LED,Autre,1.0,11500.0,11500.0,Yaoundé,Excel_2025
CMD2160,C4381,2025-11-11 19:43:05+00:00,Lampe torche tactique LED,Autre,1.0,11500.0,11500.0,Autre,Excel_2025
CMD2161,C4382,2025-11-11 21:30:17+00:00,Lampe torche tactique LED,Autre,2.0,18000.0,18000.0,Douala,Excel_2025
CMD2162,C4383,2025-11-11 21:53:10+00:00,Lampe torche tactique LED,Autre,1.0,11500.0,11500.0,Yaoundé,Excel_2025
